chrom	start	end	set	tf	pop
13	24784336	24787336	SIGNIF	0.3	GBR
13	25231336	25234336	SIGNIF	0.3	GBR
13	25232836	25235836	SIGNIF	0.3	GBR
13	26611329	26614329	SIGNIF	0.3	GBR
13	26612829	26615829	SIGNIF	0.3	GBR
13	26623329	26626329	SIGNIF	0.3	GBR
13	27292329	27295329	SIGNIF	0.3	GBR
13	27484329	27487329	SIGNIF	0.3	GBR
13	27997329	28000329	SIGNIF	0.3	GBR
13	28258329	28261329	SIGNIF	0.3	GBR
13	28261329	28264329	SIGNIF	0.3	GBR
13	28262829	28265829	SIGNIF	0.3	GBR
13	28264329	28267329	SIGNIF	0.3	GBR
13	28276329	28279329	SIGNIF	0.3	GBR
13	28648468	28651468	SIGNIF	0.3	GBR
13	29804968	29807968	SIGNIF	0.3	GBR
13	33551830	33554830	SIGNIF	0.3	GBR
13	33619330	33622330	SIGNIF	0.3	GBR
13	33620830	33623830	SIGNIF	0.3	GBR
13	33622330	33625330	SIGNIF	0.3	GBR
13	33623830	33626830	SIGNIF	0.3	GBR
13	33625330	33628330	SIGNIF	0.3	GBR
13	33626830	33629830	SIGNIF	0.3	GBR
13	36184334	36187334	SIGNIF	0.3	GBR
13	36728834	36731834	SIGNIF	0.3	GBR
13	36730334	36733334	SIGNIF	0.3	GBR
13	36836834	36839834	SIGNIF	0.3	GBR
13	37742844	37745844	SIGNIF	0.3	GBR
13	37913844	37916844	SIGNIF	0.3	GBR
13	37969344	37972344	SIGNIF	0.3	GBR
13	37970844	37973844	SIGNIF	0.3	GBR
13	37972344	37975344	SIGNIF	0.3	GBR
13	38870844	38873844	SIGNIF	0.3	GBR
13	39533844	39536844	SIGNIF	0.3	GBR
13	40223844	40226844	SIGNIF	0.3	GBR
13	40226844	40229844	SIGNIF	0.3	GBR
13	40228344	40231344	SIGNIF	0.3	GBR
13	40237344	40240344	SIGNIF	0.3	GBR
13	40516316	40519316	SIGNIF	0.3	GBR
13	41446316	41449316	SIGNIF	0.3	GBR
13	41447816	41450816	SIGNIF	0.3	GBR
13	42058316	42061316	SIGNIF	0.3	GBR
13	42059816	42062816	SIGNIF	0.3	GBR
13	44517222	44520222	SIGNIF	0.3	GBR
13	44518722	44521722	SIGNIF	0.3	GBR
13	44529222	44532222	SIGNIF	0.3	GBR
13	46640837	46643837	SIGNIF	0.3	GBR
13	46646837	46649837	SIGNIF	0.3	GBR
13	46648337	46651337	SIGNIF	0.3	GBR
13	47096837	47099837	SIGNIF	0.3	GBR
13	47098337	47101337	SIGNIF	0.3	GBR
13	47222837	47225837	SIGNIF	0.3	GBR
13	48271337	48274337	SIGNIF	0.3	GBR
13	48281837	48284837	SIGNIF	0.3	GBR
13	48283337	48286337	SIGNIF	0.3	GBR
13	48284837	48287837	SIGNIF	0.3	GBR
13	49496837	49499837	SIGNIF	0.3	GBR
13	50131345	50134345	SIGNIF	0.3	GBR
13	50183845	50186845	SIGNIF	0.3	GBR
13	51064345	51067345	SIGNIF	0.3	GBR
13	55841979	55844979	SIGNIF	0.3	GBR
13	55843479	55846479	SIGNIF	0.3	GBR
13	55844979	55847979	SIGNIF	0.3	GBR
13	59129812	59132812	SIGNIF	0.3	GBR
13	59444812	59447812	SIGNIF	0.3	GBR
13	59456812	59459812	SIGNIF	0.3	GBR
13	59458312	59461312	SIGNIF	0.3	GBR
13	60011812	60014812	SIGNIF	0.3	GBR
13	61171312	61174312	SIGNIF	0.3	GBR
13	61232812	61235812	SIGNIF	0.3	GBR
13	61415812	61418812	SIGNIF	0.3	GBR
13	62695345	62698345	SIGNIF	0.3	GBR
13	62705845	62708845	SIGNIF	0.3	GBR
13	62707345	62710345	SIGNIF	0.3	GBR
13	62708845	62711845	SIGNIF	0.3	GBR
13	62782345	62785345	SIGNIF	0.3	GBR
13	62783845	62786845	SIGNIF	0.3	GBR
13	63989845	63992845	SIGNIF	0.3	GBR
13	63991345	63994345	SIGNIF	0.3	GBR
13	63998845	64001845	SIGNIF	0.3	GBR
13	64000345	64003345	SIGNIF	0.3	GBR
13	64001845	64004845	SIGNIF	0.3	GBR
13	64007845	64010845	SIGNIF	0.3	GBR
13	64010845	64013845	SIGNIF	0.3	GBR
13	64012345	64015345	SIGNIF	0.3	GBR
13	64033345	64036345	SIGNIF	0.3	GBR
13	64039345	64042345	SIGNIF	0.3	GBR
13	64040845	64043845	SIGNIF	0.3	GBR
13	64042345	64045345	SIGNIF	0.3	GBR
13	64045345	64048345	SIGNIF	0.3	GBR
13	64855311	64858311	SIGNIF	0.3	GBR
13	65299311	65302311	SIGNIF	0.3	GBR
13	65555811	65558811	SIGNIF	0.3	GBR
13	65557311	65560311	SIGNIF	0.3	GBR
13	65560311	65563311	SIGNIF	0.3	GBR
13	65561811	65564811	SIGNIF	0.3	GBR
13	65563311	65566311	SIGNIF	0.3	GBR
13	69571371	69574371	SIGNIF	0.3	GBR
13	70600412	70603412	SIGNIF	0.3	GBR
13	70604912	70607912	SIGNIF	0.3	GBR
13	73178912	73181912	SIGNIF	0.3	GBR
13	73256912	73259912	SIGNIF	0.3	GBR
13	74973255	74976255	SIGNIF	0.3	GBR
13	74974755	74977755	SIGNIF	0.3	GBR
13	76455255	76458255	SIGNIF	0.3	GBR
13	76456755	76459755	SIGNIF	0.3	GBR
13	76982801	76985801	SIGNIF	0.3	GBR
13	77062301	77065301	SIGNIF	0.3	GBR
13	79009301	79012301	SIGNIF	0.3	GBR
13	79010801	79013801	SIGNIF	0.3	GBR
13	79027301	79030301	SIGNIF	0.3	GBR
13	81491832	81494832	SIGNIF	0.3	GBR
13	83703097	83706097	SIGNIF	0.3	GBR
13	84496597	84499597	SIGNIF	0.3	GBR
13	85207597	85210597	SIGNIF	0.3	GBR
13	85531538	85534538	SIGNIF	0.3	GBR
13	85533038	85536038	SIGNIF	0.3	GBR
13	85629038	85632038	SIGNIF	0.3	GBR
13	86320538	86323538	SIGNIF	0.3	GBR
13	86322038	86325038	SIGNIF	0.3	GBR
13	86325038	86328038	SIGNIF	0.3	GBR
13	86335538	86338538	SIGNIF	0.3	GBR
13	86337038	86340038	SIGNIF	0.3	GBR
13	86347538	86350538	SIGNIF	0.3	GBR
13	86349038	86352038	SIGNIF	0.3	GBR
13	86350538	86353538	SIGNIF	0.3	GBR
13	86352038	86355038	SIGNIF	0.3	GBR
13	86353538	86356538	SIGNIF	0.3	GBR
13	86481038	86484038	SIGNIF	0.3	GBR
13	86482538	86485538	SIGNIF	0.3	GBR
13	86484038	86487038	SIGNIF	0.3	GBR
13	86490038	86493038	SIGNIF	0.3	GBR
13	86491538	86494538	SIGNIF	0.3	GBR
13	86707538	86710538	SIGNIF	0.3	GBR
13	86709038	86712038	SIGNIF	0.3	GBR
13	86712038	86715038	SIGNIF	0.3	GBR
13	86908538	86911538	SIGNIF	0.3	GBR
13	86914538	86917538	SIGNIF	0.3	GBR
13	86916038	86919038	SIGNIF	0.3	GBR
13	86917538	86920538	SIGNIF	0.3	GBR
13	86919038	86922038	SIGNIF	0.3	GBR
13	86920538	86923538	SIGNIF	0.3	GBR
13	86922038	86925038	SIGNIF	0.3	GBR
13	87171038	87174038	SIGNIF	0.3	GBR
13	88065038	88068038	SIGNIF	0.3	GBR
13	89060819	89063819	SIGNIF	0.3	GBR
13	89062319	89065319	SIGNIF	0.3	GBR
13	89237819	89240819	SIGNIF	0.3	GBR
13	89242319	89245319	SIGNIF	0.3	GBR
13	89243819	89246819	SIGNIF	0.3	GBR
13	90811319	90814319	SIGNIF	0.3	GBR
13	90946319	90949319	SIGNIF	0.3	GBR
13	91147319	91150319	SIGNIF	0.3	GBR
13	91148819	91151819	SIGNIF	0.3	GBR
13	91150319	91153319	SIGNIF	0.3	GBR
13	92447851	92450851	SIGNIF	0.3	GBR
13	92449351	92452351	SIGNIF	0.3	GBR
13	92896351	92899351	SIGNIF	0.3	GBR
13	92897851	92900851	SIGNIF	0.3	GBR
13	92900851	92903851	SIGNIF	0.3	GBR
13	93709351	93712351	SIGNIF	0.3	GBR
13	93889351	93892351	SIGNIF	0.3	GBR
13	93964351	93967351	SIGNIF	0.3	GBR
13	95041368	95044368	SIGNIF	0.3	GBR
13	95539368	95542368	SIGNIF	0.3	GBR
13	95546868	95549868	SIGNIF	0.3	GBR
13	95641368	95644368	SIGNIF	0.3	GBR
13	95645868	95648868	SIGNIF	0.3	GBR
13	95708868	95711868	SIGNIF	0.3	GBR
13	95863368	95866368	SIGNIF	0.3	GBR
13	95864868	95867868	SIGNIF	0.3	GBR
13	96167868	96170868	SIGNIF	0.3	GBR
13	96169368	96172368	SIGNIF	0.3	GBR
13	96170868	96173868	SIGNIF	0.3	GBR
13	96173868	96176868	SIGNIF	0.3	GBR
13	96175368	96178368	SIGNIF	0.3	GBR
13	99249026	99252026	SIGNIF	0.3	GBR
13	100727827	100730827	SIGNIF	0.3	GBR
13	100729327	100732327	SIGNIF	0.3	GBR
13	101839327	101842327	SIGNIF	0.3	GBR
13	102023827	102026827	SIGNIF	0.3	GBR
13	102125827	102128827	SIGNIF	0.3	GBR
13	102127327	102130327	SIGNIF	0.3	GBR
13	102623827	102626827	SIGNIF	0.3	GBR
13	103321327	103324327	SIGNIF	0.3	GBR
13	103973820	103976820	SIGNIF	0.3	GBR
13	103978320	103981320	SIGNIF	0.3	GBR
13	103990320	103993320	SIGNIF	0.3	GBR
13	103991820	103994820	SIGNIF	0.3	GBR
13	104627820	104630820	SIGNIF	0.3	GBR
13	105116820	105119820	SIGNIF	0.3	GBR
13	105118320	105121320	SIGNIF	0.3	GBR
13	105484320	105487320	SIGNIF	0.3	GBR
13	105728820	105731820	SIGNIF	0.3	GBR
13	105782820	105785820	SIGNIF	0.3	GBR
13	105920820	105923820	SIGNIF	0.3	GBR
13	106480320	106483320	SIGNIF	0.3	GBR
13	106634895	106637895	SIGNIF	0.3	GBR
13	106651395	106654395	SIGNIF	0.3	GBR
13	107896395	107899395	SIGNIF	0.3	GBR
13	108665895	108668895	SIGNIF	0.3	GBR
13	111115359	111118359	SIGNIF	0.3	GBR
13	111187359	111190359	SIGNIF	0.3	GBR
13	111235359	111238359	SIGNIF	0.3	GBR
13	111236859	111239859	SIGNIF	0.3	GBR
13	112180359	112183359	SIGNIF	0.3	GBR
13	112571867	112574867	SIGNIF	0.3	GBR
13	112766867	112769867	SIGNIF	0.3	GBR
13	112768367	112771367	SIGNIF	0.3	GBR
13	113615867	113618867	SIGNIF	0.3	GBR
14	20513440	20516440	SIGNIF	0.3	GBR
14	20514940	20517940	SIGNIF	0.3	GBR
14	21048940	21051940	SIGNIF	0.3	GBR
14	21243940	21246940	SIGNIF	0.3	GBR
14	22317940	22320940	SIGNIF	0.3	GBR
14	22319440	22322440	SIGNIF	0.3	GBR
14	22320940	22323940	SIGNIF	0.3	GBR
14	22389940	22392940	SIGNIF	0.3	GBR
14	22391440	22394440	SIGNIF	0.3	GBR
14	22392940	22395940	SIGNIF	0.3	GBR
14	22418440	22421440	SIGNIF	0.3	GBR
14	22596947	22599947	SIGNIF	0.3	GBR
14	22598447	22601447	SIGNIF	0.3	GBR
14	22605947	22608947	SIGNIF	0.3	GBR
14	22607447	22610447	SIGNIF	0.3	GBR
14	22608947	22611947	SIGNIF	0.3	GBR
14	22659947	22662947	SIGNIF	0.3	GBR
14	22730447	22733447	SIGNIF	0.3	GBR
14	22731947	22734947	SIGNIF	0.3	GBR
14	22734947	22737947	SIGNIF	0.3	GBR
14	23099447	23102447	SIGNIF	0.3	GBR
14	23100947	23103947	SIGNIF	0.3	GBR
14	23102447	23105447	SIGNIF	0.3	GBR
14	24239447	24242447	SIGNIF	0.3	GBR
14	24930947	24933947	SIGNIF	0.3	GBR
14	25361447	25364447	SIGNIF	0.3	GBR
14	25362947	25365947	SIGNIF	0.3	GBR
14	25721450	25724450	SIGNIF	0.3	GBR
14	25722950	25725950	SIGNIF	0.3	GBR
14	25757450	25760450	SIGNIF	0.3	GBR
14	25758950	25761950	SIGNIF	0.3	GBR
14	25776950	25779950	SIGNIF	0.3	GBR
14	25887950	25890950	SIGNIF	0.3	GBR
14	25916450	25919450	SIGNIF	0.3	GBR
14	26525450	26528450	SIGNIF	0.3	GBR
14	28434950	28437950	SIGNIF	0.3	GBR
14	28451450	28454450	SIGNIF	0.3	GBR
14	28452950	28455950	SIGNIF	0.3	GBR
14	29066554	29069554	SIGNIF	0.3	GBR
14	29116054	29119054	SIGNIF	0.3	GBR
14	31223554	31226554	SIGNIF	0.3	GBR
14	32317100	32320100	SIGNIF	0.3	GBR
14	32318600	32321600	SIGNIF	0.3	GBR
14	32416100	32419100	SIGNIF	0.3	GBR
14	32815100	32818100	SIGNIF	0.3	GBR
14	34713992	34716992	SIGNIF	0.3	GBR
14	34715492	34718492	SIGNIF	0.3	GBR
14	34716992	34719992	SIGNIF	0.3	GBR
14	34718492	34721492	SIGNIF	0.3	GBR
14	34866992	34869992	SIGNIF	0.3	GBR
14	34868492	34871492	SIGNIF	0.3	GBR
14	35199992	35202992	SIGNIF	0.3	GBR
14	36671492	36674492	SIGNIF	0.3	GBR
14	37037492	37040492	SIGNIF	0.3	GBR
14	37038992	37041992	SIGNIF	0.3	GBR
14	37040492	37043492	SIGNIF	0.3	GBR
14	37041992	37044992	SIGNIF	0.3	GBR
14	37505469	37508469	SIGNIF	0.3	GBR
14	38202969	38205969	SIGNIF	0.3	GBR
14	38570469	38573469	SIGNIF	0.3	GBR
14	40098969	40101969	SIGNIF	0.3	GBR
14	40107969	40110969	SIGNIF	0.3	GBR
14	40109469	40112469	SIGNIF	0.3	GBR
14	40110969	40113969	SIGNIF	0.3	GBR
14	40989941	40992941	SIGNIF	0.3	GBR
14	41000441	41003441	SIGNIF	0.3	GBR
14	41048441	41051441	SIGNIF	0.3	GBR
14	41049941	41052941	SIGNIF	0.3	GBR
14	41051441	41054441	SIGNIF	0.3	GBR
14	41052941	41055941	SIGNIF	0.3	GBR
14	41057441	41060441	SIGNIF	0.3	GBR
14	41058941	41061941	SIGNIF	0.3	GBR
14	41061941	41064941	SIGNIF	0.3	GBR
14	41471441	41474441	SIGNIF	0.3	GBR
14	41475941	41478941	SIGNIF	0.3	GBR
14	41486441	41489441	SIGNIF	0.3	GBR
14	41514941	41517941	SIGNIF	0.3	GBR
14	42210941	42213941	SIGNIF	0.3	GBR
14	42545441	42548441	SIGNIF	0.3	GBR
14	44075451	44078451	SIGNIF	0.3	GBR
14	44276451	44279451	SIGNIF	0.3	GBR
14	44291451	44294451	SIGNIF	0.3	GBR
14	47584725	47587725	SIGNIF	0.3	GBR
14	47755725	47758725	SIGNIF	0.3	GBR
14	48300225	48303225	SIGNIF	0.3	GBR
14	48301725	48304725	SIGNIF	0.3	GBR
14	48303225	48306225	SIGNIF	0.3	GBR
14	48304725	48307725	SIGNIF	0.3	GBR
14	48306225	48309225	SIGNIF	0.3	GBR
14	48307725	48310725	SIGNIF	0.3	GBR
14	48309225	48312225	SIGNIF	0.3	GBR
14	48331725	48334725	SIGNIF	0.3	GBR
14	48396225	48399225	SIGNIF	0.3	GBR
14	48397725	48400725	SIGNIF	0.3	GBR
14	51523035	51526035	SIGNIF	0.3	GBR
14	51890535	51893535	SIGNIF	0.3	GBR
14	52414035	52417035	SIGNIF	0.3	GBR
14	52621360	52624360	SIGNIF	0.3	GBR
14	52637860	52640860	SIGNIF	0.3	GBR
14	52639360	52642360	SIGNIF	0.3	GBR
14	52640860	52643860	SIGNIF	0.3	GBR
14	52645360	52648360	SIGNIF	0.3	GBR
14	52646860	52649860	SIGNIF	0.3	GBR
14	52648360	52651360	SIGNIF	0.3	GBR
14	55979547	55982547	SIGNIF	0.3	GBR
14	56302047	56305047	SIGNIF	0.3	GBR
14	56303547	56306547	SIGNIF	0.3	GBR
14	56305047	56308047	SIGNIF	0.3	GBR
14	56306547	56309547	SIGNIF	0.3	GBR
14	56702547	56705547	SIGNIF	0.3	GBR
14	59788004	59791004	SIGNIF	0.3	GBR
14	60044504	60047504	SIGNIF	0.3	GBR
14	62889992	62892992	SIGNIF	0.3	GBR
14	62891492	62894492	SIGNIF	0.3	GBR
14	62901992	62904992	SIGNIF	0.3	GBR
14	62909492	62912492	SIGNIF	0.3	GBR
14	62910992	62913992	SIGNIF	0.3	GBR
14	63081992	63084992	SIGNIF	0.3	GBR
14	65245485	65248485	SIGNIF	0.3	GBR
14	69335558	69338558	SIGNIF	0.3	GBR
14	72503536	72506536	SIGNIF	0.3	GBR
14	72811036	72814036	SIGNIF	0.3	GBR
14	72812536	72815536	SIGNIF	0.3	GBR
14	77689004	77692004	SIGNIF	0.3	GBR
14	77692004	77695004	SIGNIF	0.3	GBR
14	77693504	77696504	SIGNIF	0.3	GBR
14	81495989	81498989	SIGNIF	0.3	GBR
14	81497489	81500489	SIGNIF	0.3	GBR
14	81501989	81504989	SIGNIF	0.3	GBR
14	81777989	81780989	SIGNIF	0.3	GBR
14	83516482	83519482	SIGNIF	0.3	GBR
14	83517982	83520982	SIGNIF	0.3	GBR
14	86054459	86057459	SIGNIF	0.3	GBR
14	86055959	86058959	SIGNIF	0.3	GBR
14	86181959	86184959	SIGNIF	0.3	GBR
14	86183459	86186459	SIGNIF	0.3	GBR
14	86184959	86187959	SIGNIF	0.3	GBR
14	86186459	86189459	SIGNIF	0.3	GBR
14	87318959	87321959	SIGNIF	0.3	GBR
14	88448459	88451459	SIGNIF	0.3	GBR
14	88975121	88978121	SIGNIF	0.3	GBR
14	89380121	89383121	SIGNIF	0.3	GBR
14	89431121	89434121	SIGNIF	0.3	GBR
14	89537621	89540621	SIGNIF	0.3	GBR
14	90229121	90232121	SIGNIF	0.3	GBR
14	90230621	90233621	SIGNIF	0.3	GBR
14	90232121	90235121	SIGNIF	0.3	GBR
14	92114501	92117501	SIGNIF	0.3	GBR
14	92116001	92119001	SIGNIF	0.3	GBR
14	92117501	92120501	SIGNIF	0.3	GBR
14	92119001	92122001	SIGNIF	0.3	GBR
14	92539001	92542001	SIGNIF	0.3	GBR
14	92585501	92588501	SIGNIF	0.3	GBR
14	92932001	92935001	SIGNIF	0.3	GBR
14	93616001	93619001	SIGNIF	0.3	GBR
14	93617501	93620501	SIGNIF	0.3	GBR
14	94352501	94355501	SIGNIF	0.3	GBR
14	94925512	94928512	SIGNIF	0.3	GBR
14	95051512	95054512	SIGNIF	0.3	GBR
14	95122012	95125012	SIGNIF	0.3	GBR
14	95131012	95134012	SIGNIF	0.3	GBR
14	95134012	95137012	SIGNIF	0.3	GBR
14	95135512	95138512	SIGNIF	0.3	GBR
14	95137012	95140012	SIGNIF	0.3	GBR
14	95336512	95339512	SIGNIF	0.3	GBR
14	95359012	95362012	SIGNIF	0.3	GBR
14	95384512	95387512	SIGNIF	0.3	GBR
14	95797012	95800012	SIGNIF	0.3	GBR
14	95878012	95881012	SIGNIF	0.3	GBR
14	96031012	96034012	SIGNIF	0.3	GBR
14	96037012	96040012	SIGNIF	0.3	GBR
14	96059512	96062512	SIGNIF	0.3	GBR
14	96080512	96083512	SIGNIF	0.3	GBR
14	96082012	96085012	SIGNIF	0.3	GBR
14	96274012	96277012	SIGNIF	0.3	GBR
14	98483465	98486465	SIGNIF	0.3	GBR
14	98484965	98487965	SIGNIF	0.3	GBR
14	98582465	98585465	SIGNIF	0.3	GBR
14	98583965	98586965	SIGNIF	0.3	GBR
14	99479465	99482465	SIGNIF	0.3	GBR
14	100019465	100022465	SIGNIF	0.3	GBR
14	104750542	104753542	SIGNIF	0.3	GBR
14	104752042	104755042	SIGNIF	0.3	GBR
14	106483423	106486423	SIGNIF	0.3	GBR
14	106528423	106531423	SIGNIF	0.3	GBR
14	106531423	106534423	SIGNIF	0.3	GBR
14	106918423	106921423	SIGNIF	0.3	GBR
14	106919923	106922923	SIGNIF	0.3	GBR
14	106972423	106975423	SIGNIF	0.3	GBR
14	107014423	107017423	SIGNIF	0.3	GBR
14	107015923	107018923	SIGNIF	0.3	GBR
14	107084923	107087923	SIGNIF	0.3	GBR
14	107168923	107171923	SIGNIF	0.3	GBR
15	24203272	24206272	SIGNIF	0.3	GBR
15	24204772	24207772	SIGNIF	0.3	GBR
15	26334665	26337665	SIGNIF	0.3	GBR
15	27078665	27081665	SIGNIF	0.3	GBR
15	29760973	29763973	SIGNIF	0.3	GBR
15	29835973	29838973	SIGNIF	0.3	GBR
15	29837473	29840473	SIGNIF	0.3	GBR
15	29838973	29841973	SIGNIF	0.3	GBR
15	31754473	31757473	SIGNIF	0.3	GBR
15	31755973	31758973	SIGNIF	0.3	GBR
15	31757473	31760473	SIGNIF	0.3	GBR
15	31758973	31761973	SIGNIF	0.3	GBR
15	31760473	31763473	SIGNIF	0.3	GBR
15	32297149	32300149	SIGNIF	0.3	GBR
15	33338149	33341149	SIGNIF	0.3	GBR
15	34032649	34035649	SIGNIF	0.3	GBR
15	34665649	34668649	SIGNIF	0.3	GBR
15	34983649	34986649	SIGNIF	0.3	GBR
15	37053688	37056688	SIGNIF	0.3	GBR
15	39035044	39038044	SIGNIF	0.3	GBR
15	45650172	45653172	SIGNIF	0.3	GBR
15	45651672	45654672	SIGNIF	0.3	GBR
15	47636064	47639064	SIGNIF	0.3	GBR
15	47637564	47640564	SIGNIF	0.3	GBR
15	53190571	53193571	SIGNIF	0.3	GBR
15	53192071	53195071	SIGNIF	0.3	GBR
15	54246571	54249571	SIGNIF	0.3	GBR
15	55061071	55064071	SIGNIF	0.3	GBR
15	55142071	55145071	SIGNIF	0.3	GBR
15	56099063	56102063	SIGNIF	0.3	GBR
15	56100563	56103563	SIGNIF	0.3	GBR
15	57863063	57866063	SIGNIF	0.3	GBR
15	61274102	61277102	SIGNIF	0.3	GBR
15	61278602	61281602	SIGNIF	0.3	GBR
15	66965035	66968035	SIGNIF	0.3	GBR
15	70077534	70080534	SIGNIF	0.3	GBR
15	70208034	70211034	SIGNIF	0.3	GBR
15	70748034	70751034	SIGNIF	0.3	GBR
15	71079667	71082667	SIGNIF	0.3	GBR
15	72005167	72008167	SIGNIF	0.3	GBR
15	77816061	77819061	SIGNIF	0.3	GBR
15	79110561	79113561	SIGNIF	0.3	GBR
15	79626561	79629561	SIGNIF	0.3	GBR
15	79740561	79743561	SIGNIF	0.3	GBR
15	80583634	80586634	SIGNIF	0.3	GBR
15	80639134	80642134	SIGNIF	0.3	GBR
15	80658634	80661634	SIGNIF	0.3	GBR
15	80660134	80663134	SIGNIF	0.3	GBR
15	85448963	85451963	SIGNIF	0.3	GBR
15	86358528	86361528	SIGNIF	0.3	GBR
15	89510064	89513064	SIGNIF	0.3	GBR
15	89511564	89514564	SIGNIF	0.3	GBR
15	89513064	89516064	SIGNIF	0.3	GBR
15	90299064	90302064	SIGNIF	0.3	GBR
15	90875064	90878064	SIGNIF	0.3	GBR
15	90876564	90879564	SIGNIF	0.3	GBR
15	90879564	90882564	SIGNIF	0.3	GBR
15	90881064	90884064	SIGNIF	0.3	GBR
15	91142064	91145064	SIGNIF	0.3	GBR
15	92042039	92045039	SIGNIF	0.3	GBR
15	93699539	93702539	SIGNIF	0.3	GBR
15	93797039	93800039	SIGNIF	0.3	GBR
15	93944039	93947039	SIGNIF	0.3	GBR
15	95454669	95457669	SIGNIF	0.3	GBR
15	95456169	95459169	SIGNIF	0.3	GBR
15	95457669	95460669	SIGNIF	0.3	GBR
15	96603669	96606669	SIGNIF	0.3	GBR
15	96677169	96680169	SIGNIF	0.3	GBR
15	97158669	97161669	SIGNIF	0.3	GBR
15	97806669	97809669	SIGNIF	0.3	GBR
15	97808169	97811169	SIGNIF	0.3	GBR
15	97812669	97815669	SIGNIF	0.3	GBR
15	97814169	97817169	SIGNIF	0.3	GBR
15	98892600	98895600	SIGNIF	0.3	GBR
15	98894100	98897100	SIGNIF	0.3	GBR
15	98895600	98898600	SIGNIF	0.3	GBR
15	101927055	101930055	SIGNIF	0.3	GBR
16	427359	430359	SIGNIF	0.3	GBR
16	877359	880359	SIGNIF	0.3	GBR
16	1847859	1850859	SIGNIF	0.3	GBR
16	1849359	1852359	SIGNIF	0.3	GBR
16	4179095	4182095	SIGNIF	0.3	GBR
16	6361516	6364516	SIGNIF	0.3	GBR
16	6363016	6366016	SIGNIF	0.3	GBR
16	6535516	6538516	SIGNIF	0.3	GBR
16	6537016	6540016	SIGNIF	0.3	GBR
16	6538516	6541516	SIGNIF	0.3	GBR
16	6925516	6928516	SIGNIF	0.3	GBR
16	7009516	7012516	SIGNIF	0.3	GBR
16	7011016	7014016	SIGNIF	0.3	GBR
16	7090516	7093516	SIGNIF	0.3	GBR
16	7116016	7119016	SIGNIF	0.3	GBR
16	7264516	7267516	SIGNIF	0.3	GBR
16	7618516	7621516	SIGNIF	0.3	GBR
16	8008516	8011516	SIGNIF	0.3	GBR
16	8010016	8013016	SIGNIF	0.3	GBR
16	8097016	8100016	SIGNIF	0.3	GBR
16	8154016	8157016	SIGNIF	0.3	GBR
16	8155516	8158516	SIGNIF	0.3	GBR
16	8328016	8331016	SIGNIF	0.3	GBR
16	8329516	8332516	SIGNIF	0.3	GBR
16	8532016	8535016	SIGNIF	0.3	GBR
16	8602516	8605516	SIGNIF	0.3	GBR
16	8604016	8607016	SIGNIF	0.3	GBR
16	8752516	8755516	SIGNIF	0.3	GBR
16	8776516	8779516	SIGNIF	0.3	GBR
16	9324113	9327113	SIGNIF	0.3	GBR
16	9810113	9813113	SIGNIF	0.3	GBR
16	10189613	10192613	SIGNIF	0.3	GBR
16	11484113	11487113	SIGNIF	0.3	GBR
16	11685113	11688113	SIGNIF	0.3	GBR
16	11686613	11689613	SIGNIF	0.3	GBR
16	12958523	12961523	SIGNIF	0.3	GBR
16	13833023	13836023	SIGNIF	0.3	GBR
16	16985039	16988039	SIGNIF	0.3	GBR
16	17934539	17937539	SIGNIF	0.3	GBR
16	19393557	19396557	SIGNIF	0.3	GBR
16	19408557	19411557	SIGNIF	0.3	GBR
16	19410057	19413057	SIGNIF	0.3	GBR
16	19411557	19414557	SIGNIF	0.3	GBR
16	19413057	19416057	SIGNIF	0.3	GBR
16	20059557	20062557	SIGNIF	0.3	GBR
16	23051103	23054103	SIGNIF	0.3	GBR
16	23220603	23223603	SIGNIF	0.3	GBR
16	23222103	23225103	SIGNIF	0.3	GBR
16	24163695	24166695	SIGNIF	0.3	GBR
16	24531195	24534195	SIGNIF	0.3	GBR
16	25299195	25302195	SIGNIF	0.3	GBR
16	25350195	25353195	SIGNIF	0.3	GBR
16	25437195	25440195	SIGNIF	0.3	GBR
16	25438695	25441695	SIGNIF	0.3	GBR
16	25509195	25512195	SIGNIF	0.3	GBR
16	26100195	26103195	SIGNIF	0.3	GBR
16	26101695	26104695	SIGNIF	0.3	GBR
16	26800695	26803695	SIGNIF	0.3	GBR
16	26953695	26956695	SIGNIF	0.3	GBR
16	27181546	27184546	SIGNIF	0.3	GBR
16	48895665	48898665	SIGNIF	0.3	GBR
16	49539165	49542165	SIGNIF	0.3	GBR
16	49540665	49543665	SIGNIF	0.3	GBR
16	49683165	49686165	SIGNIF	0.3	GBR
16	52243644	52246644	SIGNIF	0.3	GBR
16	53818644	53821644	SIGNIF	0.3	GBR
16	54273205	54276205	SIGNIF	0.3	GBR
16	55474705	55477705	SIGNIF	0.3	GBR
16	55476205	55479205	SIGNIF	0.3	GBR
16	56574205	56577205	SIGNIF	0.3	GBR
16	56575705	56578705	SIGNIF	0.3	GBR
16	56928205	56931205	SIGNIF	0.3	GBR
16	58299097	58302097	SIGNIF	0.3	GBR
16	59712097	59715097	SIGNIF	0.3	GBR
16	60904744	60907744	SIGNIF	0.3	GBR
16	61024744	61027744	SIGNIF	0.3	GBR
16	61026244	61029244	SIGNIF	0.3	GBR
16	61027744	61030744	SIGNIF	0.3	GBR
16	64299120	64302120	SIGNIF	0.3	GBR
